Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,TotalIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001625,Male,Yes,2,Graduate,No,3200,700,3900,70,360,1,Urban,Y
LP001626,Male,Yes,2,Graduate,,2500,1840,4340,109,360,1,Urban,Y
LP001627,Male,Yes,2,Graduate,No,3073,8106,11179,200,360,1,Urban,Y
LP001628,Male,No,0,Graduate,No,1853,2840,4693,114,360,1,Rural,N
LP001629,Male,Yes,2,Graduate,No,1299,1086,2385,17,120,1,Urban,Y
LP001630,Male,No,0,Graduate,No,4950,0,4950,125,360,1,Urban,Y
LP001631,Male,No,1,NotGraduate,No,3596,0,3596,100,240,,Urban,Y
LP001632,Female,No,0,Graduate,No,3510,0,3510,76,360,0,Urban,N
LP001633,Male,Yes,0,NotGraduate,No,4887,0,4887,133,360,1,Rural,N
LP001634,Male,Yes,0,Graduate,,2600,3500,6100,115,,1,Urban,Y
LP001635,Male,Yes,0,NotGraduate,No,7660,0,7660,104,360,0,Urban,N
LP001636,Male,Yes,1,Graduate,No,5955,5625,11580,315,360,1,Urban,Y
LP001637,Male,Yes,0,NotGraduate,No,2600,1911,4511,116,360,0,Semiurban,N
LP001638,,Yes,2,NotGraduate,No,3365,1917,5282,112,360,0,Rural,N
LP001639,Male,Yes,1,Graduate,,3717,2925,6642,151,360,,Semiurban,N
LP001640,Male,Yes,0,Graduate,Yes,9560,0,9560,191,360,1,Semiurban,Y
LP001641,Male,Yes,0,Graduate,No,2799,2253,5052,122,360,1,Semiurban,Y
LP001642,Male,Yes,2,NotGraduate,No,4226,1040,5266,110,360,1,Urban,Y
LP001643,Male,No,0,NotGraduate,No,1442,0,1442,35,360,1,Urban,N
LP001644,Female,No,2,Graduate,,3750,2083,5833,120,360,1,Semiurban,Y
LP001645,Male,Yes,1,Graduate,,4166,3369,7535,201,360,,Urban,N
LP001646,Male,No,0,Graduate,No,3167,0,3167,74,360,1,Urban,N
LP001647,Male,No,1,Graduate,Yes,4692,0,4692,106,360,1,Rural,N
LP001648,Male,Yes,0,Graduate,No,3500,1667,5167,114,360,1,Semiurban,Y
LP001649,Male,No,3,Graduate,No,12500,3000,15500,320,360,1,Rural,N
LP001650,Male,Yes,0,Graduate,No,2275,2067,4342,,360,1,Urban,Y
LP001651,Male,Yes,0,Graduate,No,1828,1330,3158,100,,0,Urban,N
LP001652,Female,Yes,0,Graduate,No,3667,1459,5126,144,360,1,Semiurban,Y
LP001653,Male,No,0,Graduate,No,4166,7210,11376,184,360,1,Urban,Y
LP001654,Male,No,0,NotGraduate,No,3748,1668,5416,110,360,1,Semiurban,Y
LP001655,Male,No,0,Graduate,No,3600,0,3600,80,360,1,Urban,N
LP001656,Male,No,0,Graduate,No,1800,1213,3013,47,360,1,Urban,Y
LP001657,Male,Yes,0,Graduate,No,2400,0,2400,75,360,,Urban,Y
LP001658,Male,Yes,0,Graduate,No,3941,2336,6277,134,360,1,Semiurban,Y
LP001659,Male,Yes,0,NotGraduate,Yes,4695,0,4695,96,,1,Urban,Y
LP001660,Female,No,0,Graduate,No,3410,0,3410,88,,1,Urban,Y
LP001661,Male,Yes,1,Graduate,No,5649,0,5649,44,360,1,Urban,Y
LP001662,Male,Yes,0,Graduate,No,5821,0,5821,144,360,1,Urban,Y
LP001663,Female,Yes,0,Graduate,No,2645,3440,6085,120,360,0,Urban,N
LP001664,Female,No,0,Graduate,No,4000,2275,6275,144,360,1,Semiurban,Y
LP001665,Female,Yes,0,NotGraduate,No,1928,1644,3572,100,360,1,Semiurban,Y
LP001666,Female,No,0,Graduate,No,3086,0,3086,120,360,1,Semiurban,Y
LP001667,Female,No,0,Graduate,No,4230,0,4230,112,360,1,Semiurban,N
LP001668,Male,Yes,2,Graduate,No,4616,0,4616,134,360,1,Urban,N
LP001669,Female,Yes,1,Graduate,Yes,11500,0,11500,286,360,0,Urban,N
LP001670,Male,Yes,2,Graduate,No,2708,1167,3875,97,360,1,Semiurban,Y
LP001671,Male,Yes,0,Graduate,No,2132,1591,3723,96,360,1,Semiurban,Y
LP001672,Male,Yes,0,Graduate,No,3366,2200,5566,135,360,1,Rural,N
LP001673,Male,Yes,1,Graduate,No,8080,2250,10330,180,360,1,Urban,Y
LP001674,Male,Yes,2,NotGraduate,No,3357,2859,6216,144,360,1,Urban,Y
LP001675,Male,Yes,0,Graduate,No,2500,3796,6296,120,360,1,Urban,Y
LP001676,Male,Yes,3,Graduate,No,3029,0,3029,99,360,1,Urban,Y
LP001677,Male,Yes,0,NotGraduate,Yes,2609,3449,6058,165,180,0,Rural,N
LP001678,Male,Yes,1,Graduate,No,4945,0,4945,,360,0,Rural,N
LP001679,Female,No,0,Graduate,No,4166,0,4166,116,360,0,Semiurban,N
LP001680,Male,Yes,0,Graduate,No,5726,4595,10321,258,360,1,Semiurban,N
LP001681,Male,No,0,NotGraduate,No,3200,2254,5454,126,180,0,Urban,N
LP001682,Male,Yes,1,Graduate,No,10750,0,10750,312,360,1,Urban,Y
LP001683,Male,Yes,3,NotGraduate,Yes,7100,0,7100,125,60,1,Urban,Y
LP001684,Female,No,0,Graduate,No,4300,0,4300,136,360,0,Semiurban,N
LP001685,Male,Yes,0,Graduate,No,3208,3066,6274,172,360,1,Urban,Y
LP001686,Male,Yes,2,NotGraduate,Yes,1875,1875,3750,97,360,1,Semiurban,Y
LP001687,Male,No,0,Graduate,No,3500,0,3500,81,300,1,Semiurban,Y
LP001688,Male,Yes,3,NotGraduate,No,4755,0,4755,95,,0,Semiurban,N
LP001689,Male,Yes,3,Graduate,Yes,5266,1774,7040,187,360,1,Semiurban,Y
LP001690,Male,No,0,Graduate,No,3750,0,3750,113,480,1,Urban,N
LP001691,Male,No,0,Graduate,No,3750,4750,8500,176,360,1,Urban,N
LP001692,Male,Yes,1,Graduate,Yes,1000,3022,4022,110,360,1,Urban,N
LP001693,Male,Yes,3,Graduate,No,3167,4000,7167,180,300,0,Semiurban,N
LP001694,Male,Yes,3,NotGraduate,Yes,3333,2166,5499,130,360,,Semiurban,Y
LP001695,Female,No,0,Graduate,No,3846,0,3846,111,360,1,Semiurban,Y
LP001696,Male,Yes,1,Graduate,Yes,2395,0,2395,,360,1,Semiurban,Y
LP001697,Female,Yes,2,Graduate,No,1378,1881,3259,167,360,1,Urban,N
LP001698,Male,Yes,0,Graduate,No,6000,2250,8250,265,360,,Semiurban,N
LP001699,Male,Yes,1,Graduate,No,3988,0,3988,50,240,1,Urban,Y
LP001700,Male,No,0,Graduate,No,2366,2531,4897,136,360,1,Semiurban,Y
LP001701,Male,Yes,2,NotGraduate,No,3333,2000,5333,99,360,,Semiurban,Y
LP001702,Male,Yes,0,Graduate,No,2500,2118,4618,104,360,1,Semiurban,Y
LP001703,Male,No,0,Graduate,No,8566,0,8566,210,360,1,Urban,Y
LP001704,Male,Yes,0,Graduate,No,5695,4167,9862,175,360,1,Semiurban,Y
LP001705,Male,Yes,0,Graduate,No,2958,2900,5858,131,360,1,Semiurban,Y
LP001706,Male,Yes,2,Graduate,No,6250,5654,11904,188,180,1,Semiurban,Y
LP001707,Male,Yes,2,NotGraduate,No,3273,1820,5093,81,360,1,Urban,Y
LP001708,Male,No,0,Graduate,No,4133,0,4133,122,360,1,Semiurban,Y
LP001709,Male,No,0,NotGraduate,No,3620,0,3620,25,120,1,Semiurban,Y
LP001710,Male,No,0,Graduate,,6782,0,6782,,360,,Urban,N
LP001711,Female,Yes,0,Graduate,No,2484,2302,4786,137,360,1,Semiurban,Y
LP001712,Male,Yes,0,Graduate,No,1977,997,2974,50,360,1,Semiurban,Y
LP001713,Male,Yes,0,NotGraduate,No,4188,0,4188,115,180,1,Semiurban,Y
LP001714,Male,Yes,0,Graduate,No,1759,3541,5300,131,360,1,Semiurban,Y
LP001715,Male,Yes,2,NotGraduate,No,4288,3263,7551,133,180,1,Urban,Y
LP001716,Male,No,0,Graduate,No,4843,3806,8649,151,360,1,Semiurban,Y
LP001717,Male,Yes,,Graduate,No,13650,0,13650,,360,1,Urban,Y
LP001718,Male,Yes,0,Graduate,No,4652,3583,8235,,360,1,Semiurban,Y
LP001719,Male,,,Graduate,No,3816,754,4570,160,360,1,Urban,Y
LP001720,Male,Yes,1,Graduate,No,3052,1030,4082,100,360,1,Urban,Y
LP001721,Male,Yes,2,Graduate,No,11417,1126,12543,225,360,1,Urban,Y
LP001722,Male,No,0,NotGraduate,,7333,0,7333,120,360,1,Rural,N
LP001723,Male,Yes,2,Graduate,No,3800,3600,7400,216,360,0,Urban,N
LP001724,Male,Yes,3,NotGraduate,No,2071,754,2825,94,480,1,Semiurban,Y
LP001725,Male,No,0,Graduate,No,5316,0,5316,136,360,1,Urban,Y
LP001726,Female,Yes,0,Graduate,,2929,2333,5262,139,360,1,Semiurban,Y
LP001727,Male,Yes,0,NotGraduate,No,3572,4114,7686,152,,0,Rural,N
LP001728,Female,No,1,Graduate,Yes,7451,0,7451,,360,1,Semiurban,Y
LP001729,Male,No,0,Graduate,,5050,0,5050,118,360,1,Semiurban,Y
LP001730,Male,Yes,1,Graduate,No,14583,0,14583,185,180,1,Rural,Y
LP001731,Female,Yes,0,Graduate,No,3167,2283,5450,154,360,1,Semiurban,Y
LP001732,Male,Yes,1,Graduate,No,2214,1398,3612,85,360,,Urban,Y
LP001733,Male,Yes,0,Graduate,No,5568,2142,7710,175,360,1,Rural,N
LP001734,Female,No,0,Graduate,No,10408,0,10408,259,360,1,Urban,Y
LP001735,Male,Yes,,Graduate,No,5667,2667,8334,180,360,1,Rural,Y
LP001736,Female,No,0,Graduate,No,4166,0,4166,44,360,1,Semiurban,Y
LP001737,Female,No,0,Graduate,No,2137,8980,11117,137,360,0,Semiurban,Y
LP001738,Male,Yes,2,Graduate,No,2957,0,2957,81,360,1,Semiurban,Y
LP001739,Male,Yes,0,NotGraduate,No,4300,2014,6314,194,360,1,Rural,Y
LP001740,Female,No,0,Graduate,No,3692,0,3692,93,360,,Rural,Y
LP001741,,Yes,3,Graduate,No,23803,0,23803,370,360,1,Rural,Y
LP001742,Male,No,0,Graduate,No,3865,1640,5505,,360,1,Rural,Y
LP001743,Male,Yes,1,Graduate,Yes,10513,3850,14363,160,180,0,Urban,N
LP001744,Male,Yes,0,Graduate,No,6080,2569,8649,182,360,,Rural,N
LP001745,Male,No,0,Graduate,Yes,20166,0,20166,650,480,,Urban,Y
LP001746,Male,No,0,Graduate,No,2014,1929,3943,74,360,1,Urban,Y
LP001747,Male,No,0,Graduate,No,2718,0,2718,70,360,1,Semiurban,Y
LP001748,Male,Yes,0,Graduate,Yes,3459,0,3459,25,120,1,Semiurban,Y
LP001749,Male,No,0,Graduate,No,4895,0,4895,102,360,1,Semiurban,Y
LP001750,Male,Yes,3,Graduate,No,4000,7750,11750,290,360,1,Semiurban,N
LP001751,Female,Yes,0,Graduate,No,4583,0,4583,84,360,1,Rural,N
LP001752,Male,Yes,2,Graduate,Yes,3316,3500,6816,88,360,1,Urban,Y
LP001753,Male,No,0,Graduate,No,14999,0,14999,242,360,0,Semiurban,N
LP001754,Male,Yes,2,NotGraduate,No,4200,1430,5630,129,360,1,Rural,N
LP001755,Male,Yes,2,Graduate,No,5042,2083,7125,185,360,1,Rural,N
LP001756,Male,No,0,Graduate,No,5417,0,5417,168,360,1,Urban,Y
LP001757,Male,No,0,Graduate,Yes,6950,0,6950,175,180,1,Semiurban,Y
LP001758,Male,Yes,0,Graduate,No,2698,2034,4732,122,360,1,Semiurban,Y
LP001759,Male,Yes,2,Graduate,No,11757,0,11757,187,180,1,Urban,Y
LP001760,Female,Yes,0,Graduate,No,2330,4486,6816,100,360,1,Semiurban,Y
LP001761,Female,Yes,2,Graduate,No,14866,0,14866,70,360,1,Urban,Y
LP001762,Male,Yes,1,Graduate,No,1538,1425,2963,30,360,1,Urban,Y
LP001763,Female,No,0,Graduate,No,10000,1666,11666,225,360,1,Rural,N
LP001764,Male,Yes,0,Graduate,No,4860,830,5690,125,360,1,Semiurban,Y
LP001765,Male,No,0,Graduate,No,6277,0,6277,118,360,0,Rural,N
LP001766,Male,Yes,0,Graduate,Yes,2577,3750,6327,152,360,1,Rural,Y
LP001767,Male,No,0,Graduate,No,9166,0,9166,244,360,1,Urban,N
LP001768,Male,Yes,2,NotGraduate,No,2281,0,2281,113,360,1,Rural,N
LP001769,Male,No,0,Graduate,No,3254,0,3254,50,360,1,Urban,Y
LP001770,Male,Yes,3,Graduate,No,39999,0,39999,600,180,0,Semiurban,Y
LP001771,Male,Yes,1,Graduate,No,6000,0,6000,160,360,,Rural,Y
LP001772,Male,Yes,1,Graduate,No,9538,0,9538,187,360,1,Urban,Y
LP001773,Male,No,0,Graduate,,2980,2083,5063,120,360,1,Rural,Y
LP001774,Male,Yes,0,Graduate,No,4583,5625,10208,255,360,1,Semiurban,Y
LP001775,Male,Yes,0,NotGraduate,No,1863,1041,2904,98,360,1,Semiurban,Y
LP001776,Male,Yes,0,Graduate,No,7933,0,7933,275,360,1,Urban,N
LP001777,Male,Yes,1,Graduate,No,3089,1280,4369,121,360,0,Semiurban,N
LP001778,Male,Yes,2,Graduate,No,4167,1447,5614,158,360,1,Rural,Y
LP001779,Male,Yes,0,Graduate,No,9323,0,9323,75,180,1,Urban,Y
LP001780,Male,Yes,0,Graduate,No,3707,3166,6873,182,,1,Rural,Y
LP001781,Female,Yes,0,Graduate,No,4583,0,4583,112,360,1,Rural,N
LP001782,Male,Yes,0,Graduate,No,2439,3333,5772,129,360,1,Rural,Y
LP001783,Male,No,0,Graduate,No,2237,0,2237,63,480,0,Semiurban,N
LP001784,Male,Yes,2,Graduate,No,8000,0,8000,200,360,1,Semiurban,Y
LP001785,Male,Yes,0,NotGraduate,,1820,1769,3589,95,360,1,Rural,Y
LP001786,,Yes,3,Graduate,No,51763,0,51763,700,300,1,Urban,Y
LP001787,Male,Yes,3,NotGraduate,No,3522,0,3522,81,180,1,Rural,N
LP001788,Male,Yes,0,Graduate,No,5708,5625,11333,187,360,1,Semiurban,Y
LP001789,Male,Yes,0,NotGraduate,Yes,4344,736,5080,87,360,1,Semiurban,N
LP001790,Male,Yes,0,Graduate,No,3497,1964,5461,116,360,1,Rural,Y
LP001791,Male,Yes,2,Graduate,No,2045,1619,3664,101,360,1,Rural,Y
LP001792,Male,Yes,3,Graduate,No,5516,11300,16816,495,360,0,Semiurban,N
LP001793,Male,Yes,1,Graduate,No,3750,0,3750,116,360,1,Semiurban,Y
LP001794,Male,No,0,NotGraduate,No,2333,1451,3784,102,480,0,Urban,N
LP001795,Male,Yes,1,Graduate,No,6400,7250,13650,180,360,0,Urban,N
LP001796,Male,No,0,Graduate,No,1916,5063,6979,67,360,,Rural,N
LP001797,Male,Yes,0,Graduate,No,4600,0,4600,73,180,1,Semiurban,Y
LP001798,Male,Yes,1,Graduate,No,33846,0,33846,260,360,1,Semiurban,N
LP001799,Female,Yes,0,Graduate,No,3625,0,3625,108,360,1,Semiurban,Y
LP001800,Male,Yes,0,Graduate,Yes,39147,4750,43897,120,360,1,Semiurban,Y
LP001801,Male,Yes,1,Graduate,Yes,2178,0,2178,66,300,0,Rural,N
LP001802,Male,Yes,0,Graduate,No,2383,2138,4521,58,360,,Rural,Y
LP001803,,Yes,0,Graduate,Yes,674,5296,5970,168,360,1,Rural,Y
LP001804,Male,Yes,0,Graduate,No,9328,0,9328,188,180,1,Rural,Y
LP001805,Male,No,0,NotGraduate,No,4885,0,4885,48,360,1,Rural,Y
LP001806,Male,No,0,Graduate,No,12000,0,12000,164,360,1,Semiurban,N
LP001807,Male,Yes,0,NotGraduate,No,6033,0,6033,160,360,1,Urban,N
LP001808,Male,No,0,Graduate,No,3858,0,3858,76,360,1,Semiurban,Y
LP001809,Male,No,0,Graduate,No,4191,0,4191,120,360,1,Rural,Y
LP001810,Male,Yes,1,Graduate,No,3125,2583,5708,170,360,1,Semiurban,N
LP001811,Male,No,0,Graduate,No,8333,3750,12083,187,360,1,Rural,Y
LP001812,Female,No,0,NotGraduate,No,1907,2365,4272,120,,1,Urban,Y
LP001813,Female,Yes,0,Graduate,No,3416,2816,6232,113,360,,Semiurban,Y
LP001814,Male,No,0,Graduate,Yes,11000,0,11000,83,360,1,Urban,N
LP001815,Male,Yes,1,NotGraduate,No,2600,2500,5100,90,360,1,Semiurban,Y
LP001816,Male,No,2,Graduate,No,4923,0,4923,166,360,0,Semiurban,Y
LP001817,Male,Yes,3,NotGraduate,No,3992,0,3992,,180,1,Urban,N
LP001818,Male,Yes,1,NotGraduate,No,3500,1083,4583,135,360,1,Urban,Y
LP001819,Male,Yes,2,NotGraduate,No,3917,0,3917,124,360,1,Semiurban,Y
LP001820,Female,No,0,NotGraduate,No,4408,0,4408,120,360,1,Semiurban,Y
LP001821,Female,No,0,Graduate,No,3244,0,3244,80,360,1,Urban,Y
LP001822,Male,No,0,NotGraduate,No,3975,2531,6506,55,360,1,Rural,Y
LP001823,Male,No,0,Graduate,No,2479,0,2479,59,360,1,Urban,Y
LP001824,Male,No,0,Graduate,No,3418,0,3418,127,360,1,Semiurban,N
LP001825,Female,No,0,Graduate,No,10000,0,10000,214,360,1,Semiurban,N
LP001826,Male,Yes,3,Graduate,No,3430,1250,4680,128,360,0,Semiurban,N
LP001827,Male,Yes,1,Graduate,Yes,7787,0,7787,240,360,1,Urban,Y
LP001828,Male,Yes,3,NotGraduate,Yes,5703,0,5703,130,360,1,Rural,Y
LP001829,Male,Yes,0,Graduate,No,3173,3021,6194,137,360,1,Urban,Y
LP001830,Male,Yes,3,NotGraduate,No,3850,983,4833,100,360,1,Semiurban,Y
LP001831,Male,Yes,0,Graduate,No,150,1800,1950,135,360,1,Rural,N
LP001832,Male,Yes,0,Graduate,No,3727,1775,5502,131,360,1,Semiurban,Y
LP001833,Male,Yes,2,Graduate,,5000,0,5000,72,360,0,Semiurban,N
LP001834,Female,Yes,2,Graduate,No,4283,2383,6666,127,360,,Semiurban,Y
LP001835,Male,Yes,0,Graduate,No,2221,0,2221,60,360,0,Urban,N
LP001836,Male,Yes,2,Graduate,No,4009,1717,5726,116,360,1,Semiurban,Y
LP001837,Male,No,0,Graduate,No,2971,2791,5762,144,360,1,Semiurban,Y
LP001838,Male,Yes,0,Graduate,No,7578,1010,8588,175,,1,Semiurban,Y
LP001839,Male,Yes,0,Graduate,No,6250,0,6250,128,360,1,Semiurban,Y
LP001840,Male,Yes,0,Graduate,No,3250,0,3250,170,360,1,Rural,N
LP001841,Male,Yes,,NotGraduate,Yes,4735,0,4735,138,360,1,Urban,N
LP001842,Male,Yes,2,Graduate,No,6250,1695,7945,210,360,1,Semiurban,Y
LP001843,Male,,,Graduate,No,4758,0,4758,158,480,1,Semiurban,Y
LP001844,Male,No,0,Graduate,Yes,6400,0,6400,200,360,1,Rural,Y
LP001845,Male,Yes,1,Graduate,No,2491,2054,4545,104,360,1,Semiurban,Y
LP001846,Male,Yes,0,Graduate,,3716,0,3716,42,180,1,Rural,Y
LP001847,Male,No,0,NotGraduate,No,3189,2598,5787,120,,1,Rural,Y
LP001848,Female,No,0,Graduate,No,8333,0,8333,280,360,1,Semiurban,Y
LP001849,Male,Yes,1,Graduate,No,3155,1779,4934,140,360,1,Semiurban,Y
LP001850,Male,Yes,1,Graduate,No,5500,1260,6760,170,360,1,Rural,Y
LP001851,Male,Yes,0,Graduate,,5746,0,5746,255,360,,Urban,N
LP001852,Female,No,0,Graduate,Yes,3463,0,3463,122,360,,Urban,Y
LP001853,Female,No,1,Graduate,No,3812,0,3812,112,360,1,Rural,Y
LP001854,Male,Yes,1,Graduate,No,3315,0,3315,96,360,1,Semiurban,Y
LP001855,Male,Yes,2,Graduate,No,5819,5000,10819,120,360,1,Rural,Y
LP001856,Male,Yes,1,NotGraduate,No,2510,1983,4493,140,180,1,Urban,N
LP001857,Male,No,0,Graduate,No,2965,5701,8666,155,60,1,Urban,Y
LP001858,Male,Yes,2,Graduate,Yes,6250,1300,7550,108,360,1,Rural,Y
LP001859,Male,Yes,0,NotGraduate,No,3406,4417,7823,123,360,1,Semiurban,Y
LP001860,Male,No,0,Graduate,Yes,6050,4333,10383,120,180,1,Urban,N
LP001861,Male,Yes,2,Graduate,No,9703,0,9703,112,360,1,Urban,Y
LP001862,Male,Yes,1,NotGraduate,No,6608,0,6608,137,180,1,Urban,Y
LP001863,Male,Yes,1,Graduate,No,2882,1843,4725,123,480,1,Semiurban,Y
LP001864,Male,Yes,0,Graduate,No,1809,1868,3677,90,360,1,Urban,Y
LP001865,Male,Yes,0,NotGraduate,No,1668,3890,5558,201,360,0,Semiurban,N
LP001866,Female,No,2,Graduate,No,3427,0,3427,138,360,1,Urban,N
LP001867,Male,No,0,NotGraduate,Yes,2583,2167,4750,104,360,1,Rural,Y
LP001868,Male,Yes,1,NotGraduate,No,2661,7101,9762,279,180,1,Semiurban,Y
LP001869,Male,No,0,Graduate,Yes,16250,0,16250,192,360,0,Urban,N
LP001870,Female,No,3,Graduate,No,3083,0,3083,255,360,1,Rural,Y
LP001871,Male,No,0,NotGraduate,No,6045,0,6045,115,360,0,Rural,N
LP001872,Male,Yes,3,Graduate,No,5250,0,5250,94,360,1,Urban,N
LP001873,Male,Yes,0,Graduate,No,14683,2100,16783,304,360,1,Rural,N
LP001874,Male,Yes,3,NotGraduate,No,4931,0,4931,128,360,,Semiurban,N
LP001875,Male,Yes,1,Graduate,No,6083,4250,10333,330,360,,Urban,Y
LP001876,Male,No,0,Graduate,No,2060,2209,4269,134,360,1,Semiurban,Y
LP001877,Female,No,1,Graduate,No,3481,0,3481,155,36,1,Semiurban,N
LP001878,Female,No,0,Graduate,No,7200,0,7200,120,360,1,Rural,Y
LP001879,Male,No,0,Graduate,Yes,5166,0,5166,128,360,1,Semiurban,Y
LP001880,Male,No,0,Graduate,No,4095,3447,7542,151,360,1,Rural,Y
LP001881,Male,Yes,2,Graduate,No,4708,1387,6095,150,360,1,Semiurban,Y
LP001882,Male,Yes,3,Graduate,No,4333,1811,6144,160,360,0,Urban,Y
LP001883,Female,No,0,Graduate,,3418,0,3418,135,360,1,Rural,N
LP001884,Female,No,1,Graduate,No,2876,1560,4436,90,360,1,Urban,Y
LP001885,Female,No,0,Graduate,No,3237,0,3237,30,360,1,Urban,Y
LP001886,Male,Yes,0,Graduate,No,11146,0,11146,136,360,1,Urban,Y
LP001887,Male,No,0,Graduate,No,2833,1857,4690,126,360,1,Rural,Y
LP001888,Male,Yes,0,Graduate,No,2620,2223,4843,150,360,1,Semiurban,Y
LP001889,Male,Yes,2,Graduate,No,3900,0,3900,90,360,1,Semiurban,Y
LP001890,Male,Yes,1,Graduate,No,2750,1842,4592,115,360,1,Semiurban,Y
LP001891,Male,Yes,0,Graduate,No,3993,3274,7267,207,360,1,Semiurban,Y
LP001892,Male,Yes,0,Graduate,No,3103,1300,4403,80,360,1,Urban,Y
LP001893,Male,Yes,0,Graduate,No,14583,0,14583,436,360,1,Semiurban,Y
LP001894,Female,Yes,0,NotGraduate,No,4100,0,4100,124,360,,Rural,Y
LP001895,Male,No,1,NotGraduate,Yes,4053,2426,6479,158,360,0,Urban,N
LP001896,Male,Yes,0,Graduate,No,3927,800,4727,112,360,1,Semiurban,Y
LP001897,Male,Yes,2,Graduate,No,2301,9.857.999.878,9858002179,78,180,1,Urban,Y
LP001898,Female,No,0,Graduate,No,1811,1666,3477,54,360,1,Urban,Y
LP001899,Male,Yes,0,Graduate,No,20667,0,20667,,360,1,Rural,N
LP001900,Male,No,0,Graduate,No,3158,3053,6211,89,360,1,Rural,Y
LP001901,Female,No,0,Graduate,Yes,2600,1717,4317,99,300,1,Semiurban,N
LP001902,Male,Yes,0,Graduate,No,3704,2000,5704,120,360,1,Rural,Y
LP001903,Female,No,0,Graduate,No,4124,0,4124,115,360,1,Semiurban,Y
LP001904,Male,No,0,Graduate,No,9508,0,9508,187,360,1,Rural,Y
LP001905,Male,Yes,0,Graduate,No,3075,2416,5491,139,360,1,Rural,Y
LP001906,Male,Yes,2,Graduate,No,4400,0,4400,127,360,0,Semiurban,N
LP001907,Male,Yes,2,Graduate,No,3153,1560,4713,134,360,1,Urban,Y
LP001908,Female,No,,Graduate,No,5417,0,5417,143,480,0,Urban,N
LP001909,Male,Yes,0,Graduate,No,2383,3334,5717,172,360,1,Semiurban,Y
LP001910,Male,Yes,3,Graduate,,4416,1250,5666,110,360,1,Urban,Y
LP001911,Male,Yes,1,Graduate,No,6875,0,6875,200,360,1,Semiurban,Y
LP001912,Female,Yes,1,Graduate,No,4666,0,4666,135,360,1,Urban,Y
LP001913,Female,No,0,Graduate,No,5000,2541,7541,151,480,1,Rural,N
LP001914,Male,Yes,1,Graduate,No,2014,2925,4939,113,360,1,Urban,N
LP001915,Male,Yes,0,NotGraduate,No,1800,2934,4734,93,360,0,Urban,N
LP001916,Male,Yes,,NotGraduate,No,2875,1750,4625,105,360,1,Semiurban,Y
LP001917,Female,No,0,Graduate,No,5000,0,5000,132,360,1,Rural,Y
LP001918,Male,Yes,1,Graduate,No,1625,1803,3428,96,360,1,Urban,Y
LP001919,Male,No,0,Graduate,No,4000,2500,6500,140,360,1,Rural,Y
LP001920,Male,No,0,NotGraduate,No,2000,0,2000,,360,1,Urban,N
LP001921,Female,No,0,Graduate,No,3762,1666,5428,135,360,1,Rural,Y
LP001922,Female,No,0,Graduate,No,2400,1863,4263,104,360,0,Urban,N
LP001923,Male,No,0,Graduate,No,20233,0,20233,480,360,1,Rural,N
LP001924,Male,Yes,2,NotGraduate,No,7667,0,7667,185,360,,Rural,Y
LP001925,Female,No,0,Graduate,No,2917,0,2917,84,360,1,Semiurban,Y
LP001926,Male,No,0,NotGraduate,No,2927,2405,5332,111,360,1,Semiurban,Y
LP001927,Female,No,0,Graduate,No,2507,0,2507,56,360,1,Rural,Y
LP001928,Male,Yes,2,Graduate,Yes,5746,0,5746,144,84,,Rural,Y
LP001929,,Yes,0,Graduate,No,2473,1843,4316,159,360,1,Rural,N
LP001930,Male,Yes,1,NotGraduate,No,3399,1640,5039,111,180,1,Urban,Y
LP001931,Male,Yes,2,Graduate,No,3717,0,3717,120,360,1,Semiurban,Y
LP001932,Male,Yes,0,Graduate,No,2058,2134,4192,88,360,,Urban,Y
LP001933,Female,No,1,Graduate,No,3541,0,3541,112,360,,Semiurban,Y
LP001934,Male,Yes,1,Graduate,Yes,10000,0,10000,155,360,1,Rural,N
LP001935,Male,Yes,0,Graduate,No,2400,2167,4567,115,360,1,Semiurban,Y
LP001936,Male,Yes,3,Graduate,No,4342,189,4531,124,360,1,Semiurban,Y
LP001937,Male,Yes,2,NotGraduate,No,3601,1590,5191,,360,1,Rural,Y
LP001938,Female,No,0,Graduate,No,3166,2985,6151,132,360,,Rural,Y
LP001939,Male,Yes,3,Graduate,No,15000,0,15000,300,360,1,Rural,Y
LP001940,Male,Yes,1,Graduate,Yes,8666,4983,13649,376,360,0,Rural,N
LP001941,Male,No,0,Graduate,No,4917,0,4917,130,360,0,Rural,Y
LP001942,Male,Yes,0,Graduate,Yes,5818,2160,7978,184,360,1,Semiurban,Y
LP001943,Female,Yes,0,Graduate,No,4333,2451,6784,110,360,1,Urban,N
LP001944,Female,No,0,Graduate,No,2500,0,2500,67,360,1,Urban,Y
LP001945,Male,No,1,Graduate,No,4384,1793,6177,117,360,1,Urban,Y
LP001946,Male,No,0,Graduate,No,2935,0,2935,98,360,1,Semiurban,Y
LP001947,Male,No,,Graduate,No,2833,0,2833,71,360,1,Urban,Y
LP001948,Male,Yes,0,Graduate,,63337,0,63337,490,180,1,Urban,Y
LP001949,,Yes,1,Graduate,Yes,9833,1833,11666,182,180,1,Urban,Y
LP001950,Male,Yes,,Graduate,Yes,5503,4490,9993,70,,1,Semiurban,Y
